time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001,material_cello_001#2,material_prism_001#2,material_scri_001#2,material_stringquartet_001#2
2.7500,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
2.8000,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
2.8500,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
2.9000,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
2.9500,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
3.0000,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
3.0500,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
3.1000,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
3.1500,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
3.2000,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
3.2500,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
3.3000,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
3.3500,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
3.4000,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
3.4500,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
3.5000,0.0000,0.0000,9.9973,0.0000,0.0000,0.0000,0.0000,6.6110,0.9917
3.5500,0.0000,0.0000,9.4183,0.0000,0.0000,0.0000,1.0426,7.4120,2.1112
3.6000,0.0000,0.0000,6.8238,0.0000,0.0000,0.0000,5.7139,11.0012,7.1275
3.6500,0.0000,0.0000,3.1736,0.0000,0.0000,0.0000,12.2861,16.0507,14.1849
