time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001
21.9500,0.0000,47.6083,87.9927,89.9372,52.9121
22.0000,0.0000,47.7560,88.4085,90.1669,52.5798
22.0500,0.0000,47.9104,88.8113,90.3901,52.2546
22.1000,0.0000,48.0714,89.2004,90.6064,51.9372
22.1500,0.0000,48.2389,89.5754,90.8154,51.6281
22.2000,0.0000,48.4129,89.9355,91.0166,51.3277
22.2500,0.0000,48.5931,90.2804,91.2097,51.0365
22.3000,0.0000,48.7794,90.6095,91.3943,50.7549
22.3500,0.0000,48.9716,90.9225,91.5701,50.4832
22.4000,0.0000,49.1693,91.2190,91.7367,50.2218
22.4500,0.0000,49.3722,91.4986,91.8939,49.9709
22.5000,0.0000,49.5797,91.7610,92.0414,49.7308
22.5500,0.0000,49.7916,92.0059,92.1788,49.5018
22.6000,0.0000,50.0068,92.2332,92.3054,49.2840
22.6500,0.0000,50.2246,92.4427,92.4205,49.0775
22.7000,0.0000,50.4440,92.6342,92.5233,48.8824
22.7500,0.0000,50.6641,92.8077,92.6132,48.6987
22.8000,0.0000,50.8837,92.9631,92.6897,48.5265
22.8500,0.0000,51.1019,93.1005,92.7522,48.3656
