time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001,material_cello_001#2,material_prism_001#2,material_scri_001#2,material_stringquartet_001#2
12.4500,0.0000,11.1387,46.7014,59.3423,49.0475,25.3882,51.0789,63.8192,78.7680
12.5000,0.0000,11.1387,46.7014,59.3423,49.0475,25.3882,51.0789,63.8192,78.7680
12.5500,0.0000,14.9481,48.7673,61.6972,49.5508,25.9171,52.3858,62.7912,79.6370
12.6000,0.0000,32.0168,58.0238,72.2487,51.8057,28.2869,58.2413,58.1853,83.5308
12.6500,0.0000,56.0308,71.0470,87.0936,54.9781,31.6210,66.4795,51.7053,89.0090
12.7000,0.0000,73.0995,80.3035,97.6451,57.2330,33.9909,72.3350,47.0994,92.9028
12.7500,0.0000,76.9089,82.3694,100.0000,57.7362,34.5198,73.6419,46.0714,93.7719
12.8000,0.0000,76.9089,82.3694,100.0000,57.7362,34.5198,73.6419,46.0714,93.7719
12.8500,0.0000,76.9089,82.3694,100.0000,57.7362,34.5198,73.6419,46.0714,93.7719
12.9000,0.0000,76.9089,82.3694,100.0000,57.7362,34.5198,73.6419,46.0714,93.7719
12.9500,0.0000,76.9089,82.3694,100.0000,57.7362,34.5198,73.6419,46.0714,93.7719
13.0000,0.0000,76.9089,82.3694,100.0000,57.7362,34.5198,73.6419,46.0714,93.7719
13.0500,0.0000,75.9013,80.6387,99.8134,58.5377,33.1049,72.0749,46.1825,93.5515
13.1000,0.0000,71.3866,72.8838,98.9772,62.1288,26.7651,65.0540,46.6803,92.5641
13.1500,0.0000,65.0349,61.9734,97.8008,67.1811,17.8457,55.1761,47.3807,91.1750
13.2000,0.0000,60.5202,54.2185,96.9646,70.7722,11.5059,48.1552,47.8786,90.1877
13.2500,0.0000,59.5126,52.4877,96.7780,71.5737,10.0910,46.5882,47.9897,89.9673
13.3000,0.0000,59.5126,52.4877,96.7780,71.5737,10.0910,46.5882,47.9897,89.9673
13.3500,0.0000,59.5126,52.4877,96.7780,71.5737,10.0910,46.5882,47.9897,89.9673
13.4000,0.0000,59.5126,52.4877,96.7780,71.5737,10.0910,46.5882,47.9897,89.9673
13.4500,0.0000,59.5126,52.4877,96.7780,71.5737,10.0910,46.5882,47.9897,89.9673
